"id","duration","date","userId","modifiedById","phoneProvider","direction","mediaType","dealId","userTalkRatio","longestContactMonologue","patience","interactionSpeed","role","teams","contacts","tag"
5030,2880.736,2021-09-21 14:06:58,8,,zoom,outbound,video,455,0.0,0.0,0.0,0.0,admin,{Sales},2,Client Follow Up
5028,1477.536,2021-09-21 14:00:37,14,,zoom,outbound,video,610,0.4443892345367568,179.3187608718871,0.2726411485677943,1.9897992333181729,admin,{Sales},1,"1st Call"
5033,1494.25,2021-09-21 14:00:00,3,,google,outbound,video,611,0.34954659528191373,109.97500000000002,0.46500000000000835,3.6941609503095196,admin,"{Product,Account Manager}",1,Client Follow Up
5026,1088.064,2021-09-21 11:32:22,8,,zoom,outbound,video,447,0.5124836406681957,86.095,0.9779629629629506,2.9777660137638957,admin,{Sales},2,Prospect Follow up
5027,1206.656,2021-09-21 11:31:00,23,,zoom,outbound,video,,0.4849663986825903,68.35701274871803,0.38025498509431827,2.6353824122202187,admin,{Sales},1,Prospect Follow up
5025,2197.376,2021-09-21 11:04:21,17,,zoom,outbound,video,609,0.5522897969270708,152.96539187430994,2.087504553794518,2.7032242092386554,admin,{Sales},2,"1st Call"
5023,1107.488,2021-09-21 10:31:06,8,8,zoom,outbound,video,485,0.3075207983728713,116.39162075519596,1.474060575167418,2.9255395995261346,admin,{Sales},2,Prospect Follow up
5020,358.592,2021-09-21 09:25:50,23,,zoom,outbound,video,142,0.16871287916125288,10.641166210173992,0.040072441101017375,0.3346421559878637,admin,{Sales},1,Prospect Follow up
5019,1769.472,2021-09-21 09:03:56,17,17,zoom,outbound,video,,0.6649817967088353,91.805100202561,0.5285440756052611,2.780490451388889,admin,{Sales},1,"1st Call"
5018,336.9795,2021-09-20 18:50:11,23,,aircall,inbound,audio,,0.42204347742221704,79.225,1.0799999999999936,3.561047482116865,admin,{Sales},1,Unscheduled Follow up
5016,3260.064,2021-09-20 17:31:44,8,,zoom,outbound,video,,0.6711478670357396,126.3900000000001,0.8562068965517259,3.2023911187019642,admin,{Sales},2,Set up
5013,776.288,2021-09-20 17:08:48,8,,zoom,outbound,video,562,0.334012140193787,133.48633861541697,2.8209578850690074,2.705181582093244,admin,{Sales},1,Prospect Follow up
5017,1638.709,2021-09-20 17:00:00,1,,google,outbound,video,,0.42181985941372035,130.425,0.6093421052631753,2.7826783156741066,admin,{Sales},1,Prospect Follow up
5012,309.4465,2021-09-20 16:30:58,61,,aircall,outbound,audio,,0.4354917015323177,35.289618015288895,0.6788100083669507,5.816837482408106,admin,{Sales},1,Cold Call
5009,202.031,2021-09-20 15:34:25,23,,aircall,inbound,audio,,0.5455167494721753,34.369763016700745,0.09767761826508536,4.7517460191752745,admin,{Sales},1,Unscheduled Follow up
5010,1265.12,2021-09-20 15:31:28,17,32,zoom,outbound,video,466,0.6984124781566753,37.67577409744297,0.2664284671728493,4.979764765397749,admin,{Sales},3,Client Follow Up
5006,161.907,2021-09-20 15:21:36,23,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
5007,1464.096,2021-09-20 15:01:21,17,,zoom,outbound,video,,0.5039309430319884,102.02367973327591,1.309299763706126,2.909645269162678,admin,{Sales},2,Prospect Follow up
5005,719.04,2021-09-20 14:32:33,17,,zoom,outbound,video,,0.7838089675122386,31.225000000000023,0.33552631578947406,3.2543391188251003,admin,{Sales},1,Client Follow Up
5003,429.9755,2021-09-20 13:39:13,17,,aircall,inbound,audio,,0.37423659935696235,60.180327892302984,0.1332291705268521,4.046742198101985,admin,{Sales},1,Cold Call
4999,3004.384,2021-09-20 10:58:34,14,,zoom,outbound,video,,0.5815818092362539,215.009107351303,0.1926701007218853,2.3166146537859342,admin,{Sales},1,Demo
4969,342.292,2021-09-17 16:15:00,18,,google,outbound,video,606,0.42215684160448946,70.44080138206479,0.012330119426350778,4.382223364846388,admin,{Account Manager},1,Other
4968,1755.648,2021-09-17 16:06:51,17,59,zoom,outbound,video,605,0.49881374077218116,135.19125747680698,0.9648558988291327,3.4517169728783905,admin,{Sales},1,"1st Call"
4963,705.152,2021-09-17 15:07:23,17,,zoom,outbound,video,580,0.0,0.0,0.0,0.0,admin,{Sales},1,Client Follow Up
4964,955.136,2021-09-17 15:04:05,18,,zoom,outbound,video,384,0.21463293316108678,191.7431688308721,13.929352155753422,1.7589118198874296,admin,{Account Manager},2,Client Follow Up
4962,1312.608,2021-09-17 14:35:06,17,17,zoom,outbound,video,,0.5969553033832782,191.88342380523704,0.1770617098641527,2.6512104146858775,admin,{Sales},1,"1st Call"
4960,129.4105,2021-09-17 14:04:43,23,,aircall,inbound,audio,,0.0,0.0,0.0,0.0,admin,{Sales},1,Unscheduled Follow up
4961,2388.416,2021-09-17 14:00:56,14,,zoom,outbound,video,604,0.7333117652745625,79.11839675903298,0.2715118086328576,2.487003939012299,admin,{Sales},2,"1st Call"
4965,1868.25,2021-09-17 14:00:00,1,,google,outbound,video,578,0.43113021287160846,128.0765027999882,3.9123920067666846,1.9590525893215573,admin,{Sales},2,Prospect Follow up
4959,2837.28,2021-09-17 12:00:36,18,18,zoom,outbound,video,596,0.6802392240450043,97.87613868713402,0.32303404808091907,3.4469632887836235,admin,{Account Manager},10,Onboarding Team
4957,1084.448,2021-09-17 11:31:08,1,2,zoom,outbound,video,80,0.3814167158981122,73.7686703205105,1.8518670693040604,4.481542683466611,admin,{Sales},2,Prospect Follow up
4958,3483.872,2021-09-17 11:30:36,14,,zoom,outbound,video,598,0.0,0.0,0.0,0.0,admin,{Sales},1,Demo
4956,2445.984,2021-09-17 11:02:54,18,,zoom,outbound,video,548,0.5930117578357821,115.37158489226897,0.4341010110721246,2.7228305663487578,admin,{Account Manager},1,Client Follow Up
4953,156.55175,2021-09-17 09:56:26,23,,aircall,inbound,audio,,0.4628322274441008,18.07468163967134,0.01803269386298716,7.281937123028008,admin,{Sales},1,Unscheduled Follow up
4954,2187.36,2021-09-17 09:31:09,17,17,zoom,outbound,video,,0.6325030358616361,60.621129512787036,0.22386160016050488,2.7430326969497476,admin,{Sales},3,Demo
4950,657.84175,2021-09-16 18:36:59,23,,aircall,inbound,audio,,0.46813125413540185,75.15118360519398,0.2950820355187477,3.7395011794249906,admin,{Sales},1,Unscheduled Follow up
4947,505.9395,2021-09-16 18:01:19,61,,aircall,outbound,audio,,0.332044710229797,77.67395234108,0.04637803939675077,3.0833726166863826,admin,,1,Cold Call
4946,136.17625,2021-09-16 17:53:46,23,,aircall,outbound,audio,,0.32843432568838865,33.668488025665205,0.19285053014748588,6.609081980154395,admin,,1,Unscheduled Follow up
4951,3263.264,2021-09-16 17:30:51,17,,zoom,outbound,video,477,0.13853171968076458,2248.7777776718126,1.546014399755244,0.7722329544897378,admin,{Sales},3,Onboarding Team
4952,2073.408,2021-09-16 17:16:13,18,,zoom,outbound,video,,0.6957860915301247,94.367941856384,0.23156469579651348,3.588295212519678,admin,{Account Manager},1,Onboarding Team
4944,1462.464,2021-09-16 17:03:33,23,,zoom,outbound,video,,0.4918552398321912,55.351548194885,0.17567291938601748,2.912892214782723,admin,,1,Prospect Follow up
4943,1447.904,2021-09-16 17:02:44,17,17,zoom,outbound,video,,0.49639747222200886,81.52276873588505,1.097197982859391,3.936725086746083,admin,,1,Prospect Follow up
4945,1179.904,2021-09-16 16:40:14,23,,zoom,outbound,video,539,0.5185874643252517,91.14207649231001,0.5079538385069753,3.051095682360599,admin,,1,Client Follow Up
4941,2309.12,2021-09-16 16:00:47,18,18,zoom,outbound,video,603,0.7691983190084287,54.66848850249971,0.9330600559710586,1.0913248337028825,admin,,9,Onboarding Team
4939,2100.736,2021-09-16 16:00:25,23,59,zoom,outbound,video,602,0.5827838651561092,97.17304182052897,0.22476379677316985,2.4277205703144045,admin,,1,Demo
4938,1583.008,2021-09-16 15:31:33,8,,zoom,outbound,video,601,0.6523859911766956,204.207649946213,0.38808845209377274,2.4636641128787726,admin,,1,"1st Call"
4936,154.69725,2021-09-16 15:07:55,8,,aircall,outbound,audio,,0.0,0.0,0.0,0.0,admin,,1,Unscheduled Follow up
4935,126.093,2021-09-16 15:04:19,8,,aircall,outbound,audio,,0.5456983594525361,27.194899559021,0.2808136940002826,6.18591039946706,admin,,1,Unscheduled Follow up
4940,3033.536,2021-09-16 14:59:10,23,,zoom,outbound,video,159,0.37542498610608616,572.284152507782,6.990607922896995,1.26584949049558,admin,,12,Onboarding Team
4937,1943.872,2021-09-16 14:31:32,18,,zoom,outbound,video,596,0.6256305560159207,104.91074681281998,0.34594145230977946,3.9508774240279196,admin,,1,Client Follow Up
4933,485.152,2021-09-16 14:01:03,8,,zoom,outbound,video,413,0.5960763047479506,30.661202430724984,0.4751723071803585,5.688938724358552,admin,,2,Client Follow Up
4934,1721.184,2021-09-16 14:00:28,14,,zoom,outbound,video,,0.5616056130184504,125.13114714622498,0.9236556161994607,1.6035473255619388,admin,,1,"1st Call"
4931,1922.432,2021-09-16 12:31:06,8,,zoom,outbound,video,600,0.0,0.0,0.0,0.0,admin,,1,Prospect Follow up
4927,2298.176,2021-09-16 11:48:07,8,,zoom,outbound,video,,0.701657261221402,108.13661205768994,0.36139923942391167,2.5324431201091646,admin,,3,Demo
4929,1774.816,2021-09-16 11:34:10,23,,zoom,outbound,video,,0.2535453582812065,98.37522816657997,0.5963909355706226,2.907343634495069,admin,,1,Client Follow Up
4930,2625.504,2021-09-16 11:32:26,18,18,zoom,outbound,video,,0.7708087225570036,196.052823424339,0.27522020878858516,3.3365022487111045,admin,,2,Onboarding Team
4928,2396.896,2021-09-16 11:07:58,8,8,zoom,outbound,video,,0.6999535421546551,96.17304134368896,0.28832590146500725,2.728528897373937,admin,,1,Demo
4926,1897.44,2021-09-16 10:33:10,18,,zoom,outbound,video,463,0.41455913795917426,94.26775956153983,0.39604095150444496,4.237288135593221,admin,,1,Client Follow Up
4925,1762.432,2021-09-16 10:05:46,8,,zoom,outbound,video,599,0.575137745752148,156.53369784355198,1.138393008708928,3.0299041324714935,admin,,1,"1st Call"
4924,313.88725,2021-09-15 18:28:57,61,,aircall,outbound,audio,,0.5877529565456693,47.355190753936995,0.01431179046632623,5.543391775231393,admin,,1,Cold Call
4920,1006.272,2021-09-15 16:33:28,8,52,zoom,outbound,video,49,0.4693748406198194,102.805100202561,0.3056341430236933,3.458309482923106,admin,,1,Prospect Follow up
4922,1154.208,2021-09-15 16:30:33,14,,zoom,outbound,video,469,0.49786306053712104,64.44808745384296,1.1921675205231972,3.7428262496880977,admin,,2,Set up
4921,3646.016,2021-09-15 16:01:35,23,23,zoom,outbound,video,159,0.0,0.0,0.0,0.0,admin,,9,Onboarding Managers
4917,1962.848,2021-09-15 16:01:18,17,,zoom,outbound,video,481,0.556664831620999,29.639344215389883,0.4753095802910943,6.633218670014184,admin,,1,Set up
4916,2039.584,2021-09-15 15:32:09,8,,zoom,outbound,video,516,0.6271583223397481,62.2240433692898,2.199453566755696,2.4710921442804024,admin,,3,Prospect Follow up
4910,2244.544,2021-09-15 15:00:19,14,,zoom,outbound,video,598,0.31954677509842305,125.53005456924501,1.0054075345400006,1.6840837158906221,admin,,1,"1st Call"
4906,1382.976,2021-09-15 14:02:30,8,,zoom,outbound,video,562,0.4919553759557688,115.03096544742596,0.2011520427626856,3.16708315979453,admin,,2,Demo
4908,1264.334,2021-09-15 14:00:00,17,,google,outbound,video,597,0.36934425522311937,96.69216740131401,0.16923815537910789,3.226995398367836,admin,,1,"1st Call"
4907,1829.344,2021-09-15 13:30:50,17,17,zoom,outbound,video,,0.7353288391939994,70.84152984619004,0.3557767740322047,1.7711266989696854,admin,,2,Client Follow Up
4904,2081.856,2021-09-15 12:46:23,23,23,zoom,outbound,video,231,0.5165289036520435,129.01639348268986,1.1335865238967022,3.400811583510098,admin,,4,Onboarding Team
4905,3219.456,2021-09-15 12:02:55,18,18,zoom,outbound,video,596,0.0,0.0,0.0,0.0,admin,,5,Onboarding Managers
4899,1752.416,2021-09-15 11:04:39,23,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,,1,"1st Call"
4902,3303.334,2021-09-15 11:00:00,18,18,google,outbound,video,,0.0,0.0,0.0,0.0,admin,,7,Onboarding Team
4901,3022.912,2021-09-15 10:59:25,14,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,,2,Demo
4898,722.56,2021-09-15 09:29:53,18,,zoom,outbound,video,,0.48086967688809024,35.169398784637906,0.4584092249472202,6.061780336581045,admin,,6,Other
4895,812.224,2021-09-14 18:24:53,8,,zoom,outbound,video,49,0.6268941908860446,43.64663040638004,0.2514420300723403,3.6935623670317543,admin,,1,Prospect Follow up
4896,1463.375,2021-09-14 17:45:00,3,,google,outbound,video,,0.2478314224820454,190.80145740509005,0.4666792215974179,2.3370632954642523,admin,,1,Other
4893,1812.544,2021-09-14 17:06:12,17,17,zoom,outbound,video,595,0.7271195904677044,80.460838079453,0.3644229173661428,2.879930087214434,admin,{Sales},1,Demo
4891,292.467,2021-09-14 17:03:34,63,,aircall,outbound,audio,,0.537441735921959,28.475409746170016,0.18457796971016513,6.154540512262923,admin,{Sales},1,Unscheduled Follow up
4892,1813.44,2021-09-14 16:59:50,23,,zoom,outbound,video,454,0.13568693174083432,340.721311569214,0.2438700657629362,1.6874007411328744,admin,{Sales},1,Client Follow Up
4890,1158.6,2021-09-14 16:52:23,61,17,manual,inbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,"1st Call"
4888,1839.648,2021-09-14 16:04:47,17,61,zoom,outbound,video,594,0.5051997986773841,118.67759561538696,0.19397411776356596,3.9790220737880286,admin,{Sales},2,"1st Call"
4894,595.959,2021-09-14 16:00:00,18,,google,outbound,video,271,0.30629483202928093,54.99089264869701,0.3221900883844723,3.423054270511898,admin,,1,Other
4885,345.809,2021-09-14 15:38:42,23,,aircall,inbound,audio,,0.562509787652543,30.10018253326399,0.034348177058274594,4.858173153388141,admin,{Sales},1,Unscheduled Follow up
4887,2359.744,2021-09-14 15:30:56,14,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,"1st Call"
4886,2374.56,2021-09-14 15:01:53,18,,zoom,outbound,video,593,0.6601779118805772,181.80327844619,0.5875227943059823,2.0214271275520517,admin,{Account Manager},4,Onboarding Managers
4883,165.06775,2021-09-14 15:00:08,23,,aircall,outbound,audio,,0.46606684531042414,24.788706660271004,0.4845171769458432,4.3618453634946865,admin,{Sales},1,Unscheduled Follow up
4884,3510.496,2021-09-14 14:30:28,14,,zoom,outbound,video,592,0.0,0.0,0.0,0.0,admin,{Sales},1,"1st Call"
4882,2980.448,2021-09-14 14:02:22,23,,zoom,outbound,video,231,0.0,0.0,0.0,0.0,admin,{Sales},1,Onboarding Managers
4881,2604.704,2021-09-14 14:00:16,18,18,zoom,outbound,video,498,0.0,0.0,0.0,0.0,admin,{Account Manager},8,Other
4880,1315.792,2021-09-14 12:30:00,18,,google,outbound,video,,0.5894764622374711,90.74134778976509,0.6660736438841248,3.8303926456461204,admin,{Account Manager},1,Client Follow Up
4878,1067.904,2021-09-14 11:43:30,18,,zoom,outbound,video,507,0.0,0.0,0.0,0.0,admin,{Account Manager},1,Client Follow Up
4877,409.365,2021-09-14 11:40:18,14,,aircall,outbound,audio,,0.48437897278974656,32.584699630738015,0.6670309364796149,4.3970539738375285,admin,{Sales},1,Unscheduled Follow up
4879,2912.667,2021-09-14 11:15:00,17,,google,outbound,video,591,0.0,0.0,0.0,0.0,admin,{Sales},2,"1st Call"
4876,3620.576,2021-09-14 10:08:13,23,,zoom,outbound,video,483,0.0,0.0,0.0,0.0,admin,{Sales},4,Onboarding Managers
4875,2026.464,2021-09-14 10:03:31,8,,zoom,outbound,video,590,0.7231930050751567,120.14025497435989,0.1191560029980246,2.161400350561372,admin,{Sales},1,Demo
4875,2026.464,2021-09-14 10:03:31,8,,zoom,outbound,video,590,0.7231930050751567,120.14025497435989,0.1191560029980246,2.161400350561372,admin,{Sales},1,"1st Call"
4873,1908.672,2021-09-14 10:01:54,18,,zoom,outbound,video,221,0.9431633268867097,0.0,0.0,0.0,admin,{Account Manager},2,Onboarding Managers
4874,1656.25,2021-09-14 09:30:00,17,17,google,outbound,video,589,0.5823643679528522,195.59016418457009,0.2648171048903589,2.8256603773584903,admin,{Sales},2,"1st Call"
4871,229.956,2021-09-13 19:17:51,23,,aircall,outbound,audio,,0.35291458100413625,42.40619301795964,2.0418944623732878,5.218389604967907,admin,{Sales},1,Unscheduled Follow up
4872,2734.688,2021-09-13 18:28:47,23,52,zoom,outbound,video,483,0.2862482430504316,137.31511878968013,1.109815829330138,3.927321873647012,admin,{Sales},1,Set up
4869,888.542,2021-09-13 17:00:00,18,,google,outbound,video,588,0.0,0.0,0.0,0.0,admin,{Account Manager},1,Other
4870,3562.88,2021-09-13 16:59:29,23,,zoom,outbound,video,159,0.0,0.0,0.0,0.0,admin,{Sales},3,Set up
4868,176.69225,2021-09-13 16:27:39,23,,aircall,outbound,audio,,0.21664044628072154,27.174863338470402,0.4318963156806201,6.791469348542452,admin,{Sales},1,Unscheduled Follow up
4867,1488.896,2021-09-13 15:02:33,17,17,zoom,outbound,video,,0.3315105301598942,88.99635696411099,1.0147206685978187,3.9492348693259975,admin,{Sales},1,"1st Call"
4865,1932.736,2021-09-13 14:33:57,18,,zoom,outbound,video,463,0.0,0.0,0.0,0.0,admin,{Account Manager},1,Client Follow Up
4864,1679.744,2021-09-13 14:32:23,17,1,zoom,outbound,video,586,0.34272505026779065,225.87067401409195,1.3300546179211514,2.178903451954584,admin,{Sales},3,Demo
4866,2834.688,2021-09-13 14:29:08,23,,zoom,outbound,video,587,0.0,0.0,0.0,0.0,admin,{Sales},1,Demo
4863,1199.904,2021-09-13 14:01:40,14,,zoom,outbound,video,543,0.6056996404158788,28.65755891799995,1.7252510224663844,4.300344027522202,admin,{Sales},1,Client Follow Up
4862,3888.864,2021-09-13 11:02:56,8,,zoom,outbound,video,111,0.0,0.0,0.0,0.0,admin,{Sales},1,Prospect Follow up
4860,1837.152,2021-09-13 10:31:09,18,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Account Manager},2,Client Follow Up
4857,1817.856,2021-09-10 17:07:56,8,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},1,Prospect Follow up
4856,2268.288,2021-09-10 16:02:32,8,,zoom,outbound,video,,0.568934896363103,50.120218276977994,0.5078092635942618,2.4600050787201626,admin,{Sales},2,Demo
4858,2275.084,2021-09-10 16:00:00,18,,google,outbound,video,,0.0,0.0,0.0,0.0,admin,{Account Manager},1,Client Follow Up
4854,3113.792,2021-09-10 14:32:44,8,,zoom,outbound,video,,0.6283192240576381,66.45173072814987,0.9624937829644526,4.219935050253839,admin,{Sales},4,Onboarding Team
4855,2292.417,2021-09-10 14:00:00,18,,google,outbound,video,585,0.48347806268892474,62.22586512564999,0.9419145895926286,5.653421694220555,admin,{Account Manager},1,Client Follow Up
4852,953.664,2021-09-10 12:32:22,8,,zoom,outbound,video,,0.43660197627009484,91.50273227691599,0.7124318157632726,3.0828467888061204,admin,{Sales},1,Prospect Follow up
4853,2851.424,2021-09-10 12:00:53,14,14,zoom,outbound,video,584,0.0,0.0,0.0,0.0,admin,{Sales},3,Demo
4851,1318.176,2021-09-10 11:33:13,23,,zoom,outbound,video,,0.3910133458864392,110.44080114364596,1.7170856618891446,2.2758721141941596,admin,{Sales},1,Client Follow Up
4850,1242.912,2021-09-10 11:33:03,8,,zoom,outbound,video,,0.4761557297772727,72.54462623596203,0.9828779167598192,4.344635822970573,admin,{Sales},2,Prospect Follow up
4848,2891.36,2021-09-10 10:03:22,23,,zoom,outbound,video,,0.0,0.0,0.0,0.0,admin,{Sales},4,Other
4847,2635.917,2021-09-10 09:00:00,1,,google,outbound,video,578,0.38692548208936556,115.40983629226707,3.826001081426187,2.64044732819736,admin,{Sales},2,Demo
4846,2365.152,2021-09-09 17:33:08,8,,zoom,outbound,video,,0.03916075095380357,1318.657559394839,15.088259696960904,0.532735316799935,admin,{Sales},3,Prospect Follow up
4842,434.155,2021-09-09 17:22:33,14,,aircall,outbound,audio,,0.3852719908117228,65.9908921718597,1.4269581158954807,4.145984728956249,admin,{Sales},1,Unscheduled Follow up
4843,2005.504,2021-09-09 16:59:02,8,,zoom,outbound,video,,0.7686542432460876,83.506375312806,0.2091550956602445,1.3462949961705386,admin,{Sales},2,Demo
4844,1836.209,2021-09-09 16:00:00,14,,google,outbound,video,,0.5686678783098554,61.0218577385001,2.156193107367257,3.9537982876676896,admin,{Sales},5,Onboarding Team
